N,P,K,temperature,humidity,ph,rainfall,label
55,60,15,91.03580152,68.77994074,7.163043872,64.11411069,blackgram
44,63,15,79.56199432,64.51136845,7.338929556,63.46546487,blackgram
29,67,21,85.62525993,63.38789228,6.621323612,63.02169909,blackgram
47,63,16,81.39205902,67.10464369,6.661870999,72.50669768,blackgram
40,68,17,93.42733622,65.14877461,7.733149554,70.40795007,blackgram
58,61,15,87.7083474,64.23364112,7.402891666,62.78730907,blackgram
41,74,18,83.76353209,61.02701476,6.599147297999999,73.37686831,blackgram
58,79,17,81.04579684,66.10123083,7.04174124,62.31842057,blackgram
27,62,24,83.53409859,66.770943,7.353876754,62.2737345,blackgram
27,60,17,79.55182978,63.64698302,7.0267953589999985,64.42177127,blackgram
52,65,20,91.07069389,66.15665137,6.814301033,68.83924882,blackgram
44,55,25,85.33778936,65.91359954,7.42160832,71.16331975,blackgram
21,62,24,92.28338717,62.73317204,6.8473828910000005,65.45328463,blackgram
60,59,22,89.36325115,66.74217464,7.191522601,74.22238583,blackgram
33,77,21,86.59386009,65.62971858,7.01285529,71.64631281,blackgram
59,58,17,83.3832032,66.31394098,7.368318809,62.83469851,blackgram
29,63,17,86.04733834,67.88811637,7.26154329,66.47264636,blackgram
59,63,18,88.97956115,60.13263713,6.52669158,66.69096751,blackgram
29,70,15,86.60299413,63.54718862,6.872594461,74.16699119,blackgram
58,73,16,92.06571911,65.67718163,6.874142175,64.89517488,blackgram
55,77,22,88.58211062,62.99303471,7.76061831,64.77651469,blackgram
42,79,23,81.89020891,63.29103387,6.781841984,68.56507978,blackgram
44,77,21,90.75053602,61.3009051,7.326980454,61.83876146,blackgram
38,62,25,90.94593074,67.77954584,7.453975408,63.37784443,blackgram
32,76,15,82.49276484,63.49802189,7.604110177000001,43.35795377,lentil
13,61,22,66.99351787,63.27771461,7.728832424,46.83130119,lentil
38,60,20,85.7268153,60.63872613,7.491217102,46.80452595,lentil
11,74,17,70.45490763,69.92375891,6.633864582,46.6352865,lentil
37,71,16,79.31595076,68.51966729,7.324863481,46.13833007,lentil
29,71,18,71.91499933,62.13873825,6.410441476,53.46622584,lentil
2,72,18,79.83675583,60.97876599,7.836719564,50.89110726,lentil
6,59,21,79.86150531,66.14007674,6.139215944,50.90994463,lentil
13,64,20,66.44223878,62.57526895,6.590571088,36.46946971,lentil
8,58,17,83.75491612,69.15640149,7.286049977999999,35.15426171,lentil
6,77,20,78.41743282,60.2816298,6.058306161,49.14337177,lentil
2,75,22,75.00689375,61.78779413,6.658605362,52.55730112,lentil
3,69,23,83.61335793,63.18832976,7.299360767,42.96018627,lentil
27,80,24,83.15713125,61.77336343,7.815210661,49.02366803,lentil
39,78,15,70.43899021,62.60136323,5.925391795,41.78219834,lentil
40,79,17,70.02852055,63.18738532,6.403683619,38.71834464,lentil
37,62,22,75.2366817,61.62313345,7.397546271,49.78102578,lentil
31,60,24,77.72853958,65.8567539,7.722335992,51.92057267,lentil
22,67,22,84.2543161,64.49166566,7.475926645,54.93937710000001,lentil
3,78,18,68.38462794,68.65257685,6.887130053,50.89732989,lentil
4,80,16,84.55253986,68.01965728,7.441976825,44.93261911,lentil
13,61,24,64.93610475,69.6897615,7.629910252999999,49.39111479,lentil
12,66,20,81.34582977,63.41785982,7.336117221,44.43177543,lentil
4,61,21,76.71315196,60.09116626,6.75020529,48.77790371,lentil
9,60,21,85.8994495,67.31323084,7.52178027,40.37113729,lentil
18,66,22,78.58382517,67.55109024,6.347379185,47.89645224,lentil
32,56,18,68.08418798,65.84395319,7.135251532000001,46.05333124,lentil
6,72,15,73.39013598,66.70897237,7.670178119,54.49044154,lentil
15,77,20,77.23694514,66.92642362,7.399749291,49.04015558,lentil
0,65,24,83.29251911,62.44616219,7.841496029,53.14531023,lentil
30,79,22,64.91779023,69.48515056,6.254216611,48.60449438,lentil
3,63,16,75.88475375,61.18458224,6.868881707999999,53.13946695,lentil
2,78,23,70.37333866,66.43934593,7.320514721,45.42616802,lentil
10,78,18,65.37455301,62.70637578,6.296976913,44.07819743,lentil
14,67,25,77.51679082,60.85993533,7.241151936,49.37369982,lentil
39,65,23,77.78227599,69.12613376,7.685959305,41.02682925,lentil
19,72,15,83.90481732,69.76112921,6.890760124,44.08562546,lentil
18,57,21,81.27787357,63.93927841,6.155915975,49.47371773,lentil
31,58,15,82.97396353,60.19461399,6.167855382000001,45.36521251,lentil
28,58,25,81.46735682,62.04814951,6.861640036,37.81123974,lentil
5,65,19,64.90529911,68.10365387,6.978361689,48.80253285,lentil
16,65,19,81.70168995,69.29786244,7.043160241,42.72374404,lentil
34,65,19,74.19154375,63.22011726,5.94239222,45.40277297,lentil
14,69,19,69.72131275,63.68128841,7.239455147,52.39881209,lentil
22,55,16,74.82868754,68.03209183,6.516317561,49.73922097,lentil
24,61,17,72.74685632,65.44544859,6.233269045,38.30411077,lentil
2,79,15,70.76440189,65.47227704,7.505283615,35.75107592,lentil
26,63,17,85.78138258,65.73085206,6.950300686,44.95654782,lentil
27,61,15,77.47759238,67.10004577,6.958054839,48.33941188,lentil
24,70,16,77.32193569,68.93307305,6.54803469,35.03484812,lentil
13,74,25,75.41946694,61.09533545,6.461618577,44.23629285,lentil
6,64,23,74.00417398,67.40460704,7.065264073,36.18678721,lentil
12,58,23,71.14280146,63.39503184,6.765091462000001,50.43306085,lentil
32,79,22,81.68351815,63.46170674,5.91645379,54.37814199,lentil
6,68,18,75.8996906,62.50453062,6.711341147000001,47.26052494,lentil
10,79,20,76.96917432,66.895409,6.379881442,38.21370568,lentil
38,77,22,82.8226922,69.3159965,6.313284267999999,35.36831423,lentil
17,74,17,78.85448526,69.55863145,7.393210848,37.11395801,lentil
26,68,24,82.48729269,64.07691942,7.504930973,37.15824966,lentil
23,75,17,76.77365909,64.00213929,7.198076286,48.28137482,lentil
32,78,22,75.14746511,62.35557553,7.007037515,53.40906048,lentil
19,79,19,68.10807173,67.76252583,6.677262562,42.89509057,lentil
22,60,18,67.26597885,61.28633405,6.74398035,41.7704893,lentil
28,69,16,85.58623596,66.29327012,6.547361617999999,35.69674138,lentil
1,67,21,81.53843657,60.53657684,6.551577598,48.06491307,lentil
12,67,23,78.13213183,63.14909763,6.585020302999999,45.49683991,lentil
36,67,20,68.70340962,60.47528931,6.924042372000001,53.31508572,lentil
28,70,21,77.70269113,60.4989659,7.437373666,39.18374505,lentil
12,71,19,76.83943348,60.71367427,7.142611056000002,42.19740397,lentil
22,68,16,81.86894249,63.20915034,7.74672376,37.46160727,lentil
26,66,22,64.51674982,65.1034354,6.300479414,51.54922825,lentil
16,65,16,64.63450035,62.45851612,6.078724107,50.6128521,lentil
14,59,22,74.8890235,67.89815262,6.76660668,46.90725077,lentil
33,59,19,73.74749599,62.74710773,7.641024177,49.55213308,lentil
21,63,17,77.16139032,68.17543102,6.559681838,41.45486619,lentil
0,69,21,78.56470747,61.88321072,7.072923306,36.68284038,lentil
10,75,17,65.19138867,68.05394959,7.732194787999999,39.00992137,lentil
30,61,18,80.86839901,67.02664337,6.157782589,52.50812701,lentil
0,74,17,74.00076535,64.50515776,7.240988401,47.01510708,lentil
35,74,22,80.10140252,62.96841833,6.898905799,42.87274897,lentil
7,63,24,67.20351397,64.45268309,6.818681086000002,53.04669416,lentil
9,56,17,79.04674861,66.7729209,6.261937875,46.48280681,lentil
14,74,15,82.39982623,65.57653373,6.493036868,49.94043064,lentil
14,76,20,84.30694092,62.10652364,7.042474679,36.5011366,lentil
36,65,16,78.28285717,64.1123333,7.692013657,50.17067771,lentil
28,67,21,71.23626768,63.73086065,6.250994222999999,46.62370222,lentil
28,79,16,76.47127578,60.26854183,6.0521848810000005,53.12442925,lentil
40,61,22,69.70967161,65.8108757,7.002216044,44.23913012,lentil
10,70,19,76.72853095,68.98088448,7.272427638,41.61080544,lentil
12,80,19,71.43873881,65.21662467,5.962001484,36.10211371,lentil
37,77,20,78.68087535,68.70533022,7.080506001,51.02372773,lentil
0,67,22,85.67801802,69.4073209,6.5937983870000005,51.56461082,lentil
7,73,25,81.53934064,63.13215259,7.28805662,45.20841071,lentil
10,56,18,82.39330233,68.6428593,7.32710972,46.10585191,lentil
39,70,15,69.38194609,63.90164154,6.366355781,47.9271552,lentil
26,56,22,73.49497599,60.424786,7.011121216,52.60285259,lentil
9,77,17,70.98522399,63.58337146,6.280725549,38.07659414,lentil
4,59,19,79.25126536,67.62779652,7.621494566,40.8106299,lentil
34,73,15,69.74951473,63.83179889,7.630424082999999,53.10207889,lentil
33,77,15,75.01525531,66.32102048,7.802212437,40.74536757,lentil
2,24,38,76.20766923,91.63536236,5.922935513,111.9684622,pomegranate
6,18,37,67.38242153,89.93701023,5.937649577999999,108.0458926,pomegranate
8,26,36,65.81047294,87.4024767,6.804781106,102.5184759,pomegranate
37,18,39,75.46453304,94.5110662,6.424670614,110.2316633,pomegranate
0,27,38,72.40246279,89.90147027,6.7380162210000005,109.3905998,pomegranate
31,25,38,76.93291825,92.40501423,6.4973666770000005,109.4169192,pomegranate
21,21,38,72.59469062,89.32594859999998,6.327673765,104.8955643,pomegranate
6,30,40,72.98664094,91.45498527,6.36137446,106.9659201,pomegranate
25,27,41,66.5616268,94.27659596,6.9235093710000015,108.0423555,pomegranate
15,11,38,73.63054807,92.68328358,6.630646082999999,109.3930157,pomegranate
14,5,36,76.86750317,85.19098079,5.832525853,104.7693804,pomegranate
16,10,41,76.59436024,85.63608688,6.738993954,105.7595811,pomegranate
36,7,37,67.76081312,86.35590206,5.782435567,108.3168858,pomegranate
4,20,41,75.67882369,93.7974061,6.537042717,104.5375109,pomegranate
29,22,40,74.52680392,89.73266695,6.145104401,107.6836871,pomegranate
16,15,42,67.42097694,89.08935702,6.890784045,108.5468633,pomegranate
18,27,41,72.25716911,92.30882391,7.175344328,104.8216333,pomegranate
11,18,42,70.84286481,94.88267728,5.938528744,102.8593382,pomegranate
5,15,38,64.87219798,88.16779129,5.709380472,108.0756727,pomegranate
18,23,44,74.6785063,89.61794165,6.184400085,105.64999070000002,pomegranate
9,8,40,72.47696259,89.9224883,6.553509673,111.6631582,pomegranate
40,27,45,70.98844964,94.79397419,5.885638185,112.4349689,pomegranate
22,23,44,68.23466915,89.31505137,6.1438746910000015,107.3416913,pomegranate
9,16,39,65.14095983,91.11927248,6.101198974,105.1834976,pomegranate
12,29,40,67.42924111,89.75272999,6.594037135,111.2818551,pomegranate
0,17,42,73.76436655,91.19442671,6.8598408210000015,109.0946323,pomegranate
2,21,44,66.05882955,87.31290342,6.56893406,102.8013275,pomegranate
28,6,40,71.79118497,91.34039616,6.769855664,106.8704803,pomegranate
8,23,44,65.25342324,89.68919664,7.130837931,108.4758509,pomegranate
29,16,36,67.65925005,88.92944254,5.7403380020000006,102.860084,pomegranate
17,18,43,76.07855192,90.83687246,5.843005428,103.1969341,pomegranate
34,21,42,65.76669822,89.93457597,6.6486872739999985,111.0196744,pomegranate
21,23,42,67.17430513,90.29751796,6.902751061,104.3739878,pomegranate
25,17,40,66.04252241,87.74938524,6.608023872,111.28005159999998,pomegranate
8,25,36,67.84394941,94.95031368,6.828522375,104.0277061,pomegranate
26,18,42,67.50716945,89.64934166,6.910374919,108.22872759999998,pomegranate
4,19,42,74.89734571,87.84034604,6.306605528,111.2232716,pomegranate
36,24,41,76.90041738,94.25702672,7.009180374,103.8799347,pomegranate
5,24,40,76.4460644,93.87030088,6.2979075789999985,104.6735454,pomegranate
19,17,39,76.50474039,85.56083187,6.728599215,111.2787584,pomegranate
39,30,38,68.22760858,87.59629625,6.965156737999999,108.065579,pomegranate
5,29,44,69.84379297,93.0569505,5.578095745,104.7847006,pomegranate
4,24,43,72.32762367,88.1508343,7.199504273,109.8695196,pomegranate
38,21,35,68.60644065,89.38003827,5.841367187,110.9653137,pomegranate
37,11,36,75.64603307,85.56033312,6.710143266,106.9216033,pomegranate
9,25,41,76.66754259,91.90842992,5.972714857000001,109.2853418,pomegranate
29,22,43,67.39393582,87.95158129,5.561851831,106.0380805,pomegranate
5,21,38,72.38080384,90.3396556,6.107054807999999,112.459697,pomegranate
22,26,38,73.25694153,85.12912161,6.988035315,110.2437841,pomegranate
4,18,37,73.2531771,85.40695044,7.13147457,106.2817706,pomegranate
21,6,41,76.78840041,89.39686219,7.086947687,107.1951707,pomegranate
29,21,45,74.1376677,93.13277,6.749260456,105.2240743,pomegranate
23,5,44,70.17305675,94.26304717,7.16300467,107.5660804,pomegranate
13,7,43,64.76414754,91.12282162,7.013481515,109.66239740000002,pomegranate
5,13,37,72.21876253,89.7870345,5.6482436489999985,103.3183074,pomegranate
27,24,41,75.78986241,90.88292835,6.610251186,110.4606459,pomegranate
7,23,35,67.55159268,88.71691157,7.054313822999999,102.5538035,pomegranate
12,20,39,67.75112455,86.19740917,6.026999326,111.0217929,pomegranate
4,19,43,64.52839333,93.14554876,5.7794274020000005,106.3602023,pomegranate
3,9,45,75.0049261,89.61850203,6.535244251,104.617522,pomegranate
1,27,36,75.17477761,93.34236582,5.684995235,104.991282,pomegranate
23,30,44,69.69007249,85.42912869,6.12476108,103.0295938,pomegranate
24,21,42,69.47979309,87.22815682,6.999014379,109.4429934,pomegranate
13,30,37,69.55654899,91.61793636,6.277148771,106.8685636,pomegranate
40,11,44,76.02512065,86.10874614,6.322396027000001,111.3779693,pomegranate
21,9,40,76.12065855,90.64498715,5.956401828,105.6209954,pomegranate
3,27,44,76.22260167,92.03009222,6.591302797000001,110.9633894,pomegranate
40,29,42,76.33811676,89.01574455,7.104094929,110.6956184,pomegranate
14,25,40,68.13295785,90.97819712,6.407872061,103.7084055,pomegranate
38,14,37,71.24941492,94.63612858,6.658402594,102.6488846,pomegranate
34,9,36,73.0620761,86.34233767,6.276038961,110.4432293,pomegranate
32,14,37,72.91456255,88.48567856,6.825256236,104.6843243,pomegranate
18,21,35,73.90422086,94.94330457,6.368560522,111.1382096,pomegranate
8,23,38,66.74191335,87.1775172,7.005410734,105.4766591,pomegranate
15,6,41,66.21567206,88.83768149,6.8973684770000006,108.6793978,pomegranate
0,5,36,75.83348862,90.88612388,6.152906502,105.529185,pomegranate
22,9,44,76.5002397,88.87651295,5.744361602000001,112.1926517,pomegranate
14,8,43,71.46525101,94.46485312,7.051654924,111.71620159999998,pomegranate
31,11,45,76.71117945,86.88738076,6.034612928,107.6435771,pomegranate
39,17,45,64.57444029,90.42177379,6.9244907310000015,104.88188999999998,pomegranate
10,5,42,68.43388827,91.08706822,6.887005997,109.2537734,pomegranate
8,28,38,73.806692,94.42971362,6.8444019,105.6917856,pomegranate
32,13,42,74.30230791,92.97527546,5.786058032000001,106.61905,pomegranate
18,9,40,67.00321553,89.02127045,5.627186257000001,106.1606833,pomegranate
20,27,41,68.92418271,92.51675903,5.700088663,110.5764023,pomegranate
39,25,36,66.02401458,94.99897537,5.567805185,107.6103211,pomegranate
20,7,45,66.03066174,89.24126808,6.077886012,112.4750941,pomegranate
11,10,45,72.73481302,88.45577158,6.397995609,109.0357597,pomegranate
40,18,43,66.89486867,86.79058496,5.767372539,109.91309840000002,pomegranate
3,26,39,75.88974137,91.19431555,7.079973241,103.6012114,pomegranate
9,16,36,74.80380247,92.93386903,5.893332377999999,106.977723,pomegranate
30,20,38,72.67802313,93.16343942,7.058222596,110.0932899,pomegranate
40,9,41,75.87980208,85.4017118,5.78270695,106.128338,pomegranate
40,30,35,69.60691891,91.07776977,6.269663962999999,104.4407083,pomegranate
32,25,35,64.57825805,85.70786282,5.892913826,107.0050976,pomegranate
33,23,45,68.00394177,85.83618191,7.116538883,112.337046,pomegranate
4,14,41,67.73250787,89.80732335,6.430163481,102.8186358,pomegranate
13,17,45,70.25780493,92.65058936,7.159520979,106.2784673,pomegranate
39,24,39,74.57673391,93.32657504,6.431265737,109.8076178,pomegranate
8,28,37,74.99128609,86.20613842,6.082571701,108.3121789,pomegranate
91,94,46,84.86226259,76.24900101,6.149934034,92.82840911,banana
105,95,50,81.20064189,83.67675197,5.849076099,101.0494791,banana
108,92,53,81.32096482,82.96221306,6.276800323,104.9378,banana
86,76,54,84.7686335,80.11585705,5.926824754,90.10978128,banana
80,77,49,78.89779407,79.39654531,5.519088423,113.2297373,banana
93,94,53,78.55938334,84.42379269,6.079178787999999,114.5357503,banana
90,92,55,80.61677751,80.18546798,6.13465588,97.32531705,banana
108,89,53,85.19098671,78.06762846,5.8084976039999985,99.34482238,banana
108,88,55,79.31922784,83.390039,5.891458107,113.8729798,banana
105,77,52,84.49207792,76.16151562,5.8166224789999985,100.0075679,banana
118,88,52,83.57007101,82.68752542,5.8431631610000005,98.75084366,banana
101,87,54,84.33160038,76.50045221,6.376756632999999,100.1692639,banana
95,75,50,82.54698967,75.26429821,5.623615687000001,118.2761894,banana
106,85,53,80.95902746,78.80860679999998,5.91505509,99.72430835,banana
86,95,49,82.49871463,78.04602887,6.458714879,108.3957179,banana
83,79,55,77.26546411,83.34688193,5.565028635,98.66679427,banana
85,95,47,78.69234232,78.3422098,6.211833161,119.84797,banana
109,79,45,81.8015497,79.68542782,6.490074429,108.66464,banana
100,76,45,78.02065422,75.94067692,5.590236025,102.7867717,banana
117,86,48,83.65211618,82.54195839,6.2252252389999985,116.1616839,banana
114,94,53,79.40380735,76.8532006,6.1907574589999985,118.6858263,banana
110,78,50,78.68714335,78.89864446,5.915568968,98.21747528,banana
94,70,48,77.24635734,84.88394407,6.195152442,91.46442491,banana
80,71,47,81.50949772,80.79783998,6.156373499,105.0776992,banana
114,79,51,79.17816643,82.34429458,6.313197204,112.0700033,banana
88,78,45,84.38726219,79.19588629,6.324270089,92.07835761,banana
112,73,48,84.63931484,77.32017166,5.7074889870000005,90.66727868,banana
117,76,47,78.01163911,77.38229006,6.119216009,93.10247183,banana
111,87,48,79.5173927,81.36028902,5.571401169,98.16752001,banana
89,83,47,82.57239757,77.79586769,5.63127166,109.5408614,banana
93,91,47,82.12582222,83.31110751,6.101241579,117.2878912,banana
92,81,52,81.30814797,81.4654833,6.438137278999998,94.31102057,banana
105,74,45,77.26131743,81.38204104,6.098369122,119.218154,banana
102,71,48,83.57821273,79.28693687,5.695267822000001,102.4633775,banana
94,91,51,84.48968163,76.67484233,5.6180944460000015,109.575944,banana
116,71,47,81.63100515,82.0638878,6.435785799,91.34276507,banana
117,79,49,77.73637813,82.36208097,6.176644228,112.9794804,banana
119,72,55,78.78325138,83.33983116,6.220643671,112.0777152,banana
99,73,53,79.32270283,81.06003778,5.8717022110000014,118.6730366,banana
91,84,52,84.4668898,78.71024836,6.390741836,117.536781,banana
80,90,47,79.87538471,79.35898915,6.21084479,107.3944717,banana
101,70,48,77.64906627,75.03193255,6.012696655,116.5531455,banana
108,89,53,84.416664,80.18080728,5.908770059,112.3982055,banana
100,80,52,81.57040437,77.25629897,6.049801781,110.3262123,banana
109,91,53,85.40109207,83.51014178,6.010095852999999,110.2511102,banana
82,78,46,77.10443947,84.97323747,5.738678895,110.4408803,banana
106,70,55,78.56284606,78.52399914,5.74055541,116.3019555,banana
90,86,52,78.53066578,81.95580471,5.793260262,119.08561709999998,banana
83,95,50,79.73028207,77.79913575,5.50947065,108.8547508,banana
119,90,48,83.60105245,79.59242542,5.986442306,118.2583441,banana
107,72,45,82.66890083,81.54448882,5.790768046,91.40508414,banana
116,81,55,79.56163971,83.69950440000002,5.915546415,95.12322062,banana
101,75,50,79.86895536,81.40740301,6.242528277999999,109.9825551,banana
93,81,50,81.89280459,76.57853189,6.0360792660000016,102.2099836,banana
95,75,45,84.17000178,82.95958244,5.829898502000001,109.022564,banana
107,71,55,84.95632254,83.96754496,6.088064451,117.229079,banana
83,94,47,81.31770192,81.10523402,6.469370954,112.1355384,banana
102,73,54,79.52364086,84.41007614,5.720726906,111.0162259,banana
86,79,45,82.06252614,82.69285419,5.80766417,99.20961514,banana
117,86,53,77.35352392,83.55829874,5.703381727999999,115.8586081,banana
111,79,53,82.96148008,75.77363772,6.165001277999999,119.695765,banana
95,74,50,78.6220363,80.47152737,6.002481605,110.10323,banana
91,75,55,81.47503369,76.11239849,6.212369363,109.2768851,banana
93,83,46,84.88857222,83.50423735,5.765308943,109.2486647,banana
92,85,51,84.5981353,81.08183635,5.740764682000001,108.8616474,banana
104,80,54,80.76311895,81.33506906,5.879119455,110.1331182,banana
103,72,51,79.02758073,81.81365007,6.099478745,104.4812858,banana
92,75,45,84.22173937,77.95192527,5.6744033589999985,90.43495443,banana
93,85,49,82.34238414,79.28625709,5.694243847,119.4765557,banana
120,87,52,82.5376019,76.05522115,5.905494703,118.99235729999998,banana
108,72,46,77.29300827,84.97849241,6.110844721,90.94554618,banana
105,88,54,78.41749654,84.51194224,6.020445317,114.2005455,banana
98,79,50,77.61415593,84.47321314,6.435917308,91.06493353,banana
111,88,55,85.00631725,78.34971537,5.505393832999999,96.45042585,banana
97,74,45,79.65540739,78.51833782,5.677719902000001,113.1161095,banana
95,82,48,81.31081242,83.31172003,5.719014989,92.78133617,banana
89,91,55,77.15025401,80.26173100000003,6.275572297999999,94.32961456,banana
89,85,55,80.0095703,76.48541655,6.275384607,91.73358569,banana
118,88,51,77.80867174,79.49221962,6.201911642000001,100.6619171,banana
101,92,45,82.80998069,80.64303840000002,5.758054257,98.00403016,banana
99,92,47,82.63031162,77.48247073,6.3239336470000005,103.5045395,banana
82,77,46,84.10468406,82.1888998,5.901100841,95.83016448,banana
90,86,55,82.33226188,84.15403614,5.644486582000001,97.55986676,banana
95,88,52,82.40568861,78.90085998,6.235461772000001,94.68180316,banana
104,73,46,84.45216542,80.1190228,6.28236237,90.45142867,banana
102,73,52,82.24197872,83.36307683,6.356090905,90.24211529,banana
100,74,52,77.78264922,81.53977797,5.837258235,96.47800391,banana
94,89,48,83.4076575,84.51602322,5.653437902,111.0843029,banana
99,70,46,79.87245409,82.99556744,5.727469947,100.5123341,banana
112,87,48,80.95480921,77.39706290000002,6.200111067999999,99.46950465,banana
117,82,45,77.52904729,79.29122198,5.614471478,105.4220251,banana
96,86,51,85.8359934,76.98740841,6.257369799,91.99964712,banana
113,85,45,82.30950433,76.63713353,6.037430836,109.0921631,banana
105,93,46,77.01833223,78.76260938,5.760457558,108.3690513,banana
85,89,51,84.58060768,84.70189923,6.1581644220000005,108.5501443,banana
108,94,47,81.24640929,84.54625006,6.387431382999999,90.81250457,banana
92,81,52,82.41922472,76.52808057,5.891413895,103.7040783,banana
110,71,54,83.60976047,82.20793613,5.725418961,94.37987496,banana
82,75,55,81.22253265,78.48738349999998,6.281069505,92.15524332,banana
117,81,53,85.11268276,78.20585613,5.507641777999999,98.12565829,banana
2,40,27,85.52786081,47.54885174,5.954626604,90.09586854,mango
39,24,31,92.4025201,53.72979826,4.757114897,98.67527561,mango
21,26,27,80.60567981,47.67525434,5.6995869720000005,95.85118326,mango
25,22,25,92.41070331,45.53556603,5.977413802999999,95.70525913,mango
0,21,32,96.61740125,54.25964196,6.430139436,92.19721736,mango
20,19,35,93.51895608,50.62161586,6.113935087000001,98.00687989,mango
19,21,34,86.02866757,53.19212381,5.074272692,97.72843182,mango
18,17,31,89.14265841,45.16127859,5.667507706,93.75441586,mango
11,36,33,96.78217422,52.22780489,5.978634285,95.3713484,mango
30,28,30,89.3595448,52.19331595,5.064613314,98.46768642,mango
18,19,27,81.95933595,52.34605806,4.772385986000001,94.11213345,mango
23,23,27,94.50343746,51.4271781,5.161148592,97.31258083,mango
37,30,34,81.57033585,53.63549533,6.797779227,99.35408185,mango
11,27,30,81.85347973,48.56224879999999,6.39474303,89.85646496,mango
12,19,31,81.05672055,52.66319725,5.566704378,91.87312479,mango
3,28,33,86.60703058,48.88704844,5.755049971,94.42850522,mango
37,38,32,89.3434089,45.53106268,5.417340525,91.55845821,mango
26,37,30,95.71975408,49.45962621,6.1661738339999985,97.41054011,mango
14,18,30,85.65345037,52.13797867,5.191265116,95.74606104,mango
40,16,35,93.49590031,54.16482251,4.954739564,98.33351125,mango
4,20,25,84.07886337,47.94053996,5.664587011,99.9834242,mango
36,25,33,82.37107017,53.33018851,5.548584852,99.61465679,mango
30,17,31,88.16860711,54.49960506,6.804437106,94.62954663,mango
28,37,28,89.84137415,50.52559148,6.097869767000001,98.63333684,mango
38,15,30,84.05351629,48.13974548,5.075504537,97.01331604,mango
12,37,30,87.97602465,47.41196659,4.546466109,90.28624348,mango
38,19,31,94.52882988,49.08864345,5.855119267999999,90.65022183,mango
8,33,29,85.96544898,49.48613279,6.442393461,91.82271568,mango
15,27,28,92.84717595,46.12866113,4.507523551,90.82549241,mango
34,16,25,86.12964615,50.96040505,6.10729559,92.09609766,mango
11,36,31,82.25713908,51.77965917,6.47544932,100.2585673,mango
33,29,34,88.53707878,49.21729127,6.8329795089999985,92.99739415,mango
12,31,26,96.41799284,51.94190321,5.395275719,100.2160615,mango
12,34,28,92.05052167,45.02236377,6.13526938,98.81596545,mango
5,16,31,96.72898345,48.69677802,4.555688532,98.00644238,mango
1,30,29,82.99999953,51.39586505,6.4341977560000005,91.67241761,mango
16,35,31,90.09773643,50.19368841,5.316875978000001,95.99487068,mango
35,18,26,89.5908288,50.84881347,5.279388967,97.38741498,mango
4,40,26,81.64866072,48.56916221,6.720041791,95.8445641,mango
9,29,34,84.89248947,45.88744691,5.72742254,100.8124659,mango
2,38,33,90.29655556,53.2328243,4.691396195,90.21633216,mango
26,32,32,87.64648619,49.92963856,6.810186079,90.14047759,mango
34,38,31,95.67996071,45.58110023,6.454045329,97.41586402,mango
5,32,33,90.18251919,52.58967710000001,5.842763773,93.36718816,mango
31,29,26,82.8027217,47.40519056,5.024124683999999,97.76832322,mango
34,34,35,81.09379726,47.16808054,6.422710539,95.257992,mango
36,19,32,80.79279498,50.70880979,4.94295037,92.37238878,mango
7,17,26,94.80607999,48.75613373,6.414526606,91.63074547,mango
38,15,27,92.74328348,48.50387598,6.777788126,92.26439205,mango
5,19,25,81.23199008,54.43945147,6.441328044,96.27792547,mango
37,36,26,91.20740292,52.61323969,4.650536197,94.49161372,mango
21,31,32,95.69477669,51.42664176,5.254532213,90.29643888,mango
37,36,27,81.59535248,47.90859131,5.910634533,90.40332704,mango
23,23,30,91.07853917,47.45553843,4.755273631000001,90.89173106,mango
36,26,26,86.31129389,51.0845903,6.814630246,95.23444287,mango
24,33,35,84.67489276,54.82257868,5.342866119,100.7586226,mango
26,18,30,89.70974955,51.08494181,6.3362346239999985,96.59816497,mango
22,17,26,83.65672659,47.71875722,4.754435025,99.642454,mango
11,34,32,84.45749014,49.40983294,6.831706773,97.55155537,mango
29,35,28,83.02488998,53.53903102,6.9674177660000005,90.40260445,mango
22,28,26,81.81061155,45.41692012,4.947683034,92.84991507,mango
23,24,32,82.61925674,46.16888595,5.630619901,93.30247448,mango
1,35,34,87.42876229,46.69536813,6.27339822,92.21318555,mango
2,24,34,84.00936888,54.80750249,6.472774648,94.76322976,mango
39,37,25,91.99444687,45.61143594,6.953246506,98.28583013,mango
15,36,27,82.02042419,53.96886679,5.6437102160000014,91.01152997,mango
3,18,31,88.97600178,48.20662669,6.392313972999999,91.09745581,mango
8,38,32,85.55271391,46.73723302,4.981816523,91.405983,mango
33,31,34,88.393921,50.22287593,5.421265282999999,89.78216168,mango
14,29,32,96.14529174,48.97047762,6.942520105,97.51952041,mango
18,20,26,88.99744437,51.98594645,5.435840509,89.98024312,mango
9,21,32,90.08483616,53.56092806,5.870116071,95.94035356,mango
20,30,27,82.05810105,51.59445462,4.74910393,95.89898581,mango
9,38,25,94.25410648,50.34035336,5.497946899,100.3060719,mango
26,24,34,88.28925786,52.23810152,6.811291098,89.74409017,mango
31,36,29,93.08623755,52.72170281,6.460542749,97.4611918,mango
14,18,35,87.9647763,47.02058367,4.791146778,91.46664318,mango
40,16,35,89.40841326,49.02450149,6.4841522000000005,89.59371481,mango
